Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2ivdsb1RcEJjIs5tuHkUC9,Get Up (I Feel Like Being A) Sex Machine,Star Time,James Brown,1/1/1991,316333,52,FALSE,,2023-11-21T23:54:18Z,"funk,soul,motown,classic soul",Universal/Island Def Jam,0.838,0.616,10,-8.351,0,0.0711,0.18,0.00000717,0.193,0.848,107.695,4
spotify:track:2mlCfcprMj3aOUX2uYuQEE,Wallflower,Wallflower,Tim Atlas,11/6/2020,177498,54,FALSE,,2023-11-16T23:02:00Z,,Nettwerk Music Group,0.836,0.656,2,-7.054,1,0.0405,0.444,0.0151,0.229,0.875,105.012,4
spotify:track:7Duj9R334kflheohAHHimq,m o n k e b r a i n,m o n k e b r a i n,jabeau,2/17/2023,142035,16,FALSE,,2023-11-16T04:27:08Z,,2942255 Records DK,0.664,0.236,1,-13.882,1,0.462,0.906,0.482,0.106,0.304,73.817,4
spotify:track:6B2vTF4zhKdR4v4RDXkz3G,Shock The Monkey,Peter Gabriel 4: Security (Remastered Version),Peter Gabriel,9/6/1982,328440,50,FALSE,,2023-11-15T01:07:20Z,art rock,Real World Productions,0.784,0.662,0,-8.539,1,0.0627,0.11,0.00136,0.112,0.923,148.416,4
spotify:track:4lauttF1t783X0RKNuzEWo,Blue Macaw,Blue Macaw,Slowya.roll;Anatole Muster;Hadrien Feraud,10/29/2021,274000,23,FALSE,,2023-11-09T17:53:13Z,"nu jazz,jazz beats,jazz fusion",Radio Juicy,0.652,0.763,1,-9.489,1,0.0499,0.476,0.842,0.0919,0.427,124.984,4
spotify:track:2pN8vPfn5sa8StXHg7fydH,Power Station,Power Station,Cory Wong,4/29/2022,202613,24,FALSE,,2023-11-04T20:46:24Z,"funk,jazz funk,jazz fusion","Roundwound Media, LLC.",0.775,0.875,0,-4.757,1,0.0765,0.103,0.0204,0.127,0.902,128.03,4
spotify:track:5ItZH0mkfBXBeOIYDZdwtN,There is No Rose,A Very English Christmas,Jonathan Lane;Tenebrae;Nigel Short,7/31/2015,158800,2,FALSE,,2023-11-03T03:16:21Z,"choral,gregorian chant,renaissance",Signum Records,0.119,0.0681,6,-28.847,0,0.0801,0.99,0.199,0.0988,0.0495,74.165,3
spotify:track:2ur9MmDyA33PsiEuSNwD3Q,Don't Stop the Rock,Don't Stop the Rock,Freestyle,11/28/2013,328515,60,FALSE,,2023-10-29T16:53:51Z,"funk melody,miami bass","Essential 12 Classics""",0.953,0.841,10,-5.149,1,0.0886,0.124,0.0000834,0.302,0.499,121.037,4
spotify:track:1EVJeWeItAPcATFolrw3VR,Double Dutch Bus,Double Dutch Bus,Frankie Smith,1981,320973,54,FALSE,,2023-10-28T20:28:11Z,,UNIDISC MUSIC INC.,0.915,0.52,8,-9.257,1,0.132,0.0018,0.00035,0.0293,0.471,119.47,4
spotify:track:26xgfuQnTaa5UQJhdQACz6,Forget,Kindred Shadow,Pogo,6/11/2015,164703,58,FALSE,,2023-10-24T07:59:23Z,plunderphonics,Pogo,0.834,0.737,8,-7.508,0,0.0332,0.144,0.934,0.153,0.977,108.015,4
spotify:track:763L8GQJVJYf73ejxDdeWc,Words With You,Personal Effects,Chromeo,10/2/2023,235320,0,FALSE,,2023-10-20T16:03:01Z,"nu disco,alternative dance",BMG Rights Management (US) LLC,0.794,0.677,0,-6.159,1,0.0347,0.0102,0.0173,0.0866,0.872,113.043,4
spotify:track:1Rl9GHgsflyIVqBRyO45Zo,Boogie Oogie Oogie,A Taste Of Honey,A Taste Of Honey,1978,245173,61,FALSE,,2023-10-12T07:30:02Z,"disco,boogie",Capitol Records,0.797,0.548,2,-9.228,0,0.0492,0.0401,0.0000105,0.0994,0.868,123.686,4
spotify:track:2OJ5TUFIHNMQFUBc6nbGEu,New Space,Métropole,Anomalie,6/23/2017,197215,35,FALSE,,2023-10-12T07:00:56Z,"nu jazz,jazz fusion",Anomalie,0.82,0.694,1,-5.931,1,0.132,0.0447,0.875,0.387,0.771,85.057,4
spotify:track:6TJnkjQL9Ar8JQVrGiBhVf,Good-bye Declaration,Good-bye Declaration,Chinozo,4/24/2020,172470,51,FALSE,,2023-10-08T21:47:15Z,vocaloid,Chinozo,0.552,0.905,9,-4.992,0,0.101,0.032,0,0.345,0.896,169.929,3
spotify:track:6LXdPdz1avDPqkEsurOmbK,Wave (feat. Nakuru Aitsuki),FUTURE EVANGELIX 01,Mameyudoufu;Nakuru Aitsuki,8/12/2019,251704,25,FALSE,,2023-10-08T00:40:54Z,"future bass,j-dance,speedcore",MEGAREX,0.612,0.973,1,-3.403,0,0.348,0.0158,0.00534,0.0542,0.404,175.079,4
spotify:track:13TrgZ4RqtjXd8w9wAuwxE,Those Shoes - 2013 Remaster,The Long Run (2013 Remaster),Eagles,9/24/1979,294835,54,FALSE,,2023-10-05T21:10:27Z,"classic rock,yacht rock,soft rock",Rhino/Elektra,0.62,0.425,11,-9.309,0,0.039,0.0322,0.0551,0.0845,0.893,156.104,4
spotify:track:6kooDsorCpWVMGc994XjWN,Black Betty,Ram Jam,Ram Jam,6/20/1977,240335,75,FALSE,,2023-10-05T20:56:39Z,southern rock,Epic,0.465,0.907,11,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,4
spotify:track:0CsR9Y9SnC6ZWmekmVqSHz,Naked,Planet Her,Doja Cat,6/25/2021,223560,62,TRUE,,2023-09-28T07:33:54Z,,Kemosabe Records/RCA Records,0.733,0.862,7,-5.736,1,0.197,0.374,0.00247,0.131,0.536,111.076,4
spotify:track:3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),Planet Her,Doja Cat;SZA,6/25/2021,208666,86,TRUE,,2023-09-28T07:33:14Z,r&b,Kemosabe Records/RCA Records,0.764,0.705,8,-3.463,1,0.0284,0.259,0.0000892,0.12,0.781,110.97,4
spotify:track:0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),Planet Her,Doja Cat,6/25/2021,138293,73,TRUE,,2023-09-28T07:30:10Z,,Kemosabe Records/RCA Records,0.912,0.655,8,-6.029,0,0.162,0.315,0.0000339,0.0894,0.793,91.942,4
spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Planet Her,Doja Cat,6/25/2021,210560,81,TRUE,,2023-09-28T07:25:10Z,,Kemosabe Records/RCA Records,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
spotify:track:60ynsPSSKe6O3sfwRnIBRf,Streets,Hot Pink,Doja Cat,11/7/2019,226978,85,TRUE,,2023-09-28T07:24:01Z,,Kemosabe Records/RCA Records,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4
spotify:track:56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Scarlet,Doja Cat,9/20/2023,230466,77,TRUE,,2023-09-28T07:14:35Z,,Kemosabe Records/RCA Records,0.864,0.556,2,-7.683,0,0.194,0.255,0.00000385,0.112,0.726,99.974,4
spotify:track:4iK0i3ckSWFmDBdTlr14UP,Smokeshow,Wong's Cafe,Cory Wong,1/7/2022,242424,20,FALSE,,2023-09-25T21:03:50Z,"funk,jazz funk,jazz fusion",Vulf Records,0.685,0.562,0,-9.655,1,0.0379,0.0682,0.814,0.26,0.757,111.986,4
spotify:track:3Hz8ImMtA4rJGHRqCYE39u,Youngest Child,Youngest Child,Gabriel Sayer;Bambina,8/31/2021,159979,0,FALSE,,2023-09-25T19:44:14Z,,Acrophase Records,0.691,0.726,9,-3.944,1,0.0477,0.145,0.0124,0.375,0.711,112.024,4
spotify:track:0MeZyJktOJFpawsJIr9tQk,Everything,Everything,Darby,3/22/2023,140571,6,FALSE,,2023-09-25T19:37:29Z,"uk garage,stutter house",bitbird,0.875,0.875,6,-2.163,1,0.196,0.0643,0.0587,0.264,0.55,140.007,4
spotify:track:4PlHZ314edq6tCAmhc8Sf3,Japan,Radio Active,Bodysync;Ryan Hemsworth;Giraffage;Devin Morrison,4/15/2022,246586,25,FALSE,,2023-09-25T19:29:32Z,"chillwave,future bass,neo soul",Bodysync,0.656,0.843,8,-6.673,0,0.031,0.0815,0.016,0.057,0.403,110.007,4
spotify:track:7grbswnXiYCwLg283CV2kK,Bass Folk Song,Children Of Forever,Stanley Clarke,1973,478360,10,FALSE,,2023-09-25T19:18:40Z,"jazz fusion,jazz funk,smooth jazz,jazz",Universal Music Mexico,0.452,0.658,2,-9.537,1,0.0616,0.395,0.849,0.118,0.436,76.142,4
spotify:track:7rLAPi81R7qlVqgXfykdEL,Mothership Connection (Star Child),Mothership Connection,Parliament,12/15/1975,373213,49,FALSE,,2023-09-24T19:10:32Z,"funk,funk rock",Def Jam West,0.662,0.585,8,-10.238,0,0.101,0.531,0.0000108,0.443,0.829,89.212,4
spotify:track:5ZZuiMFxl85qakgTZQapsc,Welcome To Los Santos,"The Music of Grand Theft Auto V, Vol. 1: Original Music",Oh No,9/24/2013,154280,0,FALSE,,2023-09-24T18:17:01Z,,Rockstar Games,0.686,0.433,4,-8.9,0,0.0339,0.239,0.18,0.0898,0.389,88.981,4
spotify:track:4GZlLTrZY7rU7iTaFkvBQi,Liquid Levity,Liquid Levity,KOAN Sound,7/11/2023,175354,14,FALSE,,2023-09-15T19:42:36Z,"glitch,dubstep,drumstep,chillstep,bass music",Shoshin,0.621,0.414,7,-12.917,1,0.186,0.696,0.704,0.145,0.491,88.053,4
spotify:track:38eLWV1zYgZqDDFzATmBhU,7th Dimension,Dynasty EP,KOAN Sound,3/4/2015,218515,24,FALSE,,2023-09-15T19:34:48Z,"glitch,dubstep,drumstep,chillstep,bass music",OWSLA,0.74,0.392,1,-9.397,0,0.255,0.328,0.301,0.111,0.236,99.022,4
spotify:track:7BidvOT5hrQvT8wfFAsuvR,"Meanwhile, In The Future",Funk Blaster EP,KOAN Sound,2011,339132,23,FALSE,,2023-09-15T19:30:33Z,"glitch,dubstep,drumstep,chillstep,bass music",OWSLA,0.807,0.714,11,-5.884,1,0.131,0.00397,0.435,0.0987,0.514,101.825,4
spotify:track:3Pje5QA2WLQtxlLZNZflqo,Talkbox,Funk Blaster EP,KOAN Sound,2011,411532,15,FALSE,,2023-09-15T19:23:26Z,"glitch,dubstep,drumstep,chillstep,bass music",OWSLA,0.779,0.532,11,-7.954,1,0.0908,0.00375,0.297,0.108,0.285,97.968,4
spotify:track:7rnU32TYRsi12CmQHJ83G6,Funkblaster,Funk Blaster EP,KOAN Sound,2011,258826,28,FALSE,,2023-09-15T19:22:22Z,"glitch,dubstep,drumstep,chillstep,bass music",OWSLA,0.666,0.579,10,-5.293,1,0.0626,0.00126,0.637,0.109,0.472,99.989,3
spotify:track:3A0Kzl2ZuP5aLWbPXiksyi,KUSANAGI,Taiko no Tatsujin Namco Original Soundtrack ”EDM Songs” collection,Taiko no Tatsujin;Bandai Namco Game Music,2/24/2022,123200,9,FALSE,,2023-09-12T08:57:45Z,"shibuya-kei,japanese vgm,soundtrack",Bandai Namco Game Music,0.533,0.98,2,-8.08,1,0.154,0.0464,0.289,0.153,0.652,180.062,4
spotify:track:7nBXya0uxnlZPZaXtg7pL0,Ghostbusters,Super Ghostbusters,Vargskelethor,3/26/2023,57920,24,FALSE,,2023-09-06T18:13:25Z,,Vargskelethor,0.655,0.899,6,-7.308,0,0.362,0.236,0,0.0955,0.73,149.9,4
spotify:track:0b5CzUhyShYuDdtW5J4wm2,Obsessed (with Charlie Puth & Shenseea),Funk Wav Bounces Vol. 2,Calvin Harris;Charlie Puth;Shenseea,8/5/2022,226497,55,TRUE,,2023-09-01T13:44:57Z,"edm,soft pop,dancehall,soca,afrobeats",Columbia,0.733,0.74,1,-6.343,0,0.0333,0.246,0.000033,0.299,0.903,99.993,4
spotify:track:1v1PV2wERHiMPesMWX0qmO,Flash Light,Funkentelechy Vs. The Placebo Syndrome,Parliament,11/28/1977,346666,59,FALSE,,2023-08-30T17:50:10Z,"funk,funk rock",Mercury Records,0.702,0.735,7,-10.458,0,0.0465,0.243,0.117,0.474,0.687,105.177,4
spotify:track:46fmbqsaqomFYg2dZBAl5G,Do It Roger,The Many Facets Of Roger,Roger,1981,495333,36,FALSE,,2023-08-30T17:43:11Z,"funk,post-disco",Rhino/Warner Records,0.839,0.821,7,-3.68,1,0.0599,0.274,0.000887,0.0807,0.659,108.17,4
spotify:track:6gmRPsNgsK6T0xPmsv8jzU,I'm In Love,Legends,"Evelyn ""Champagne"" King",2/5/2005,302853,41,FALSE,,2023-08-30T17:09:54Z,"post-disco,disco,funk",RCA Camden,0.903,0.463,5,-9.214,0,0.0837,0.0238,0.107,0.0826,0.733,114.929,4
spotify:track:66i1lieIMso7ef4P7KdWcE,You're the One for Me,You're the One for Me,D-Train,1/1/1982,309013,53,FALSE,,2023-08-30T17:05:30Z,"post-disco,boogie,funk,disco",UNIDISC MUSIC INC.,0.784,0.781,6,-6.694,0,0.0856,0.0512,0.00255,0.263,0.69,119.898,4
spotify:track:6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Hotel California (2013 Remaster),Eagles,12/8/1976,286219,73,FALSE,,2023-08-30T14:26:20Z,"classic rock,yacht rock,soft rock",Rhino/Elektra,0.667,0.755,9,-7.246,1,0.069,0.0966,0.0000694,0.0523,0.883,109.535,4
spotify:track:08z1Wf8QxqDcVcxux3DvGx,Looking For Love,Alchemy,Disclosure,7/14/2023,290420,43,FALSE,,2023-08-30T04:34:39Z,house,Apollo Records,0.746,0.77,11,-8.614,1,0.0648,0.0183,0.316,0.257,0.581,135.039,4
spotify:track:7sSqDlt9r1chzQEv6FPWKt,Ready for the Weekend,Ready For The Weekend,Calvin Harris,8/17/2009,217133,50,FALSE,,2023-08-30T04:18:43Z,edm,Columbia,0.818,0.713,9,-4.813,0,0.0375,0.126,0.000032,0.0382,0.937,137.969,4
spotify:track:5oN8GXHYUkuzLuptAs5Gwp,School,18 Months,Calvin Harris,10/29/2012,107440,39,FALSE,,2023-08-30T04:17:04Z,edm,Columbia,0.856,0.733,11,-2.473,1,0.0456,0.149,0.649,0.0777,0.738,111.453,4
spotify:track:6S8hzeDFZmsJbQCO3w97Zz,"Stay With Me (Part 2) (with Justin Timberlake, Halsey & Pharrell)",Funk Wav Bounces Vol. 2,Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams,8/5/2022,83736,37,FALSE,,2023-08-30T04:00:41Z,edm,Columbia,0.718,0.88,11,-6.137,0,0.0351,0.0245,0.00386,0.263,0.927,126.002,4
spotify:track:6clzeGvi1CFioMOolbAOlX,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",Funk Wav Bounces Vol. 2,Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams,8/5/2022,229282,52,FALSE,,2023-08-30T03:53:33Z,edm,Columbia,0.81,0.733,9,-6.338,1,0.0444,0.276,0.00000673,0.288,0.9,125.975,4
spotify:track:3h8tI65xdfpQyTAy7Grqwa,Potion (with Dua Lipa & Young Thug),Funk Wav Bounces Vol. 2,Calvin Harris;Dua Lipa;Young Thug,8/5/2022,215215,53,TRUE,,2023-08-30T03:48:10Z,"edm,pop,rap,melodic rap,trap",Columbia,0.824,0.697,11,-4.869,0,0.0473,0.158,0.0000411,0.0751,0.757,99.987,4
spotify:track:16cssMSjVqPJeBxRLy9FrF,Pyjamas (feat. Remi Wolf),Young Hearts,Benny Sings;Remi Wolf,3/24/2023,168240,0,FALSE,,2023-08-28T00:54:39Z,,Stones Throw Records,0.906,0.462,7,-9.487,1,0.0939,0.172,0.0775,0.136,0.7,97.085,4
spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album),Dua Lipa,5/25/2023,176579,81,FALSE,,2023-08-28T00:46:40Z,pop,Atlantic Records,0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4
spotify:track:2Jc08ettjeleDwuvh8UtRn,Dampkring,Vonk,Hush,4/8/2016,225882,16,FALSE,,2023-08-22T12:13:12Z,future bass,Monstercat,0.825,0.61,2,-6.184,1,0.0513,0.00807,0.549,0.0989,0.451,136.082,4
spotify:track:4AD9uv1pffOA7fuXaGH3Z6,Intervallo II,Veruschka - Poesia di una donna (Original Motion Picture Soundtrack),Ennio Morricone,1971,237306,56,FALSE,,2023-08-20T16:35:52Z,soundtrack,EMI General Music srl,0.242,0.0452,11,-22.405,0,0.0398,0.991,0.54,0.137,0.0703,99.349,4
spotify:track:2V2eahKD3biCWg3K5IZqbF,Here and Heaven,The Goat Rodeo Sessions,Stuart Duncan;Edgar Meyer;Chris Thile;Aoife O'Donovan;Yo-Yo Ma,10/24/2011,233071,34,FALSE,,2023-08-20T16:33:56Z,"bluegrass,newgrass,celtic,americana,folk,classical,chamber music",Sony Classical,0.525,0.233,2,-12.789,1,0.0347,0.93,0.0205,0.138,0.424,123.655,4
spotify:track:4xXu9UO2qdBotUOfqru2UC,Bakamitai - Taxi Driver Edition,Kazuma Kiryu Karaoke hit song collection(Ryu ga gotoku7 hikari to yami no yukue),桐生一馬(黒田崇矢);SEGA GAME MUSIC;SEGA SOUND TEAM,1/16/2020,291266,58,FALSE,,2023-08-10T20:47:41Z,"japanese vgm,soundtrack",セガホールディングス,0.519,0.567,7,-7.914,1,0.0259,0.0507,0.455,0.378,0.284,73.988,4
spotify:track:5Gt9bxniM1SxN61yRzRhXL,United In Grief,Mr. Morale & The Big Steppers,Kendrick Lamar,5/13/2022,255377,76,TRUE,,2023-08-10T18:41:31Z,"hip hop,west coast hip hop",pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,0.529,0.845,8,-8.142,1,0.404,0.244,0,0.143,0.331,85.63,3
spotify:track:6ZV4dfKmO4oJEi1uSkNFOD,Wait For The Summer,Wait For The Summer,Benny Sings,8/10/2023,180050,16,FALSE,,2023-08-10T04:37:21Z,,Stones Throw Records,0.772,0.583,6,-11.018,0,0.0463,0.598,0.516,0.221,0.941,100.088,4
spotify:track:0da0ui6AxUeoY8L813v22A,Endlessly,Endlessly,Haywyre,12/15/2015,299294,9,FALSE,,2023-07-23T20:17:56Z,future bass,Monstercat,0.485,0.752,9,-4.095,0,0.0755,0.332,0.000507,0.0934,0.23,84.594,4
spotify:track:2FlURAd6gCHL95459QQQF3,Everchanging,Everchanging,Haywyre,8/4/2014,302330,31,FALSE,,2023-07-23T20:17:15Z,future bass,Haywyre,0.684,0.77,10,-5.216,0,0.135,0.0535,0.0901,0.32,0.346,169.998,4
spotify:track:4AowFtONsrXQu7QQBtdxsx,Mindchamber,Dubsonic,Haywyre,2/26/2011,357080,15,FALSE,,2023-07-23T20:08:47Z,future bass,Haywyre,0.754,0.585,1,-7.678,1,0.0391,0.0149,0.51,0.116,0.501,100.018,4
spotify:track:1vq2ugVIXQCOYpaaVTjjHP,Pendulum,The Voyage,Haywyre,1/10/2012,190294,18,FALSE,,2023-07-23T20:05:15Z,future bass,Haywyre,0.633,0.701,1,-8.891,1,0.0361,0.0414,0.577,0.098,0.153,104.955,3
spotify:track:2vGZiuKoHbXyKi6F9D93fX,Grey,The Voyage,Haywyre,1/10/2012,278964,16,FALSE,,2023-07-23T20:04:34Z,future bass,Haywyre,0.545,0.643,3,-8.887,0,0.09,0.0634,0.763,0.112,0.341,159.979,4
spotify:track:3NwRDwchI8iCk8Ru3gpUoV,Voice of Reason,Two Fold Pt. 1,Haywyre;Galimatias,3/31/2014,236317,25,FALSE,,2023-07-23T20:01:33Z,future bass,Haywyre,0.447,0.475,2,-8.141,1,0.108,0.391,0.0583,0.0939,0.21,100.614,3
spotify:track:6XTATwlk4WYaKcGVvXYoJV,Doppelgänger,Two Fold Pt. 1,Haywyre,3/31/2014,235476,24,FALSE,,2023-07-23T20:00:10Z,future bass,Haywyre,0.664,0.777,1,-2.789,1,0.0698,0.00587,0.363,0.149,0.447,105.097,4
spotify:track:2JUNwx3qKeKiNntIKK2rBg,Sculpted,Two Fold Pt. 1,Haywyre,3/31/2014,242906,32,FALSE,,2023-07-23T19:57:43Z,future bass,Haywyre,0.502,0.914,9,-5.08,1,0.26,0.00876,0.415,0.11,0.527,165.907,4
spotify:track:2CIcivLTP6O4o0yNSknzld,Endlessly,Two Fold Pt. 2,Haywyre,2/8/2016,299294,30,FALSE,,2023-07-23T19:55:57Z,future bass,Monstercat,0.485,0.752,9,-4.095,0,0.0755,0.332,0.000507,0.0934,0.23,84.594,4
spotify:track:5VisHRNh75WZmZOBxNC7sX,Memory,Two Fold Pt. 2,Haywyre,2/8/2016,218000,29,FALSE,,2023-07-23T19:54:42Z,future bass,Monstercat,0.907,0.695,1,-4.906,1,0.261,0.06,0.304,0.124,0.861,120.047,4
spotify:track:7oTy3wxGjx4RcZDuRcsMy5,About U,Rocket League x Monstercat Vol. 3,Aiobahn;Vin,5/25/2018,175476,28,FALSE,,2023-07-23T19:38:23Z,"future bass,future house",Monstercat,0.561,0.948,2,-2.871,1,0.0682,0.0667,0.000005,0.0962,0.261,126.015,4
spotify:track:6BF4QxkFalZyhfA7M7NFoz,Keep You,Rocket League x Monstercat Vol. 3,Duumu;sundial,5/25/2018,217846,28,FALSE,,2023-07-23T19:37:17Z,future bass,Monstercat,0.63,0.664,11,-7.636,0,0.213,0.114,0,0.082,0.0493,129.888,4
spotify:track:4Y8dvBCJNFWp1gF5ETHGal,Shiawase,Rocket League x Monstercat Vol. 3,Dion Timmer,5/25/2018,217787,34,FALSE,,2023-07-23T19:35:19Z,"dubstep,riddim,deathstep,edm,bass music",Monstercat,0.606,0.952,8,-2.004,1,0.217,0.0403,0.000252,0.665,0.351,74.98,4
spotify:track:4cXm2cE2qw1sEwIivowUw7,Glide,Rocket League x Monstercat Vol. 3,Stephen Walking,5/25/2018,196853,31,FALSE,,2023-07-23T19:31:33Z,"dubstep,drumstep",Monstercat,0.759,0.976,0,-1.876,1,0.0616,0.0834,0.000239,0.279,0.635,134.017,4
spotify:track:1ZALHEzy3hawYFLTxII7I4,Drift Away,Rocket League x Monstercat Vol. 1,WRLD,7/5/2017,231085,29,FALSE,,2023-07-23T19:27:55Z,future bass,Monstercat,0.538,0.814,5,-4.498,0,0.0402,0.0514,0.85,0.129,0.189,174.983,4
spotify:track:3QdBvvYJ9k1CES1e9aYvaA,Never Would Have Made It,Thirsty,Marvin Sapp,7/3/2007,415133,59,FALSE,,2023-07-04T03:24:42Z,"gospel,worship,traditional gospel",Verity Records,0.338,0.559,0,-7.053,1,0.118,0.252,0,0.38,0.276,168.489,4
spotify:track:1lRtH4FszTrwwlK5gTSbXO,AMG,AMG,Natanael Cano;Peso Pluma;Gabito Ballesteros,11/24/2022,174942,71,TRUE,,2023-06-13T23:14:10Z,"corridos tumbados,corrido,corridos bélicos,sierreño,sad sierreño,electro corridos,música mexicana,banda",WEA Latina,0.772,0.73,11,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,3
spotify:track:2mpoNBkngUEwnaKoBhZ0vl,PRC,PRC,Peso Pluma;Natanael Cano,1/23/2023,184066,71,TRUE,,2023-06-13T23:13:43Z,"corrido,corridos tumbados,corridos bélicos,sierreño,música mexicana,sad sierreño,banda,electro corridos",Prajin Parlay Inc dba Prajin Records / Rancho Humilde / Los CT,0.784,0.826,7,-6.34,0,0.0538,0.0965,0.0000709,0.123,0.893,138.078,3
spotify:track:3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,Ella Baila Sola,Eslabon Armado;Peso Pluma,3/16/2023,165671,78,FALSE,,2023-06-13T23:10:11Z,"corridos tumbados,sad sierreño,corrido,sierreño,música mexicana,corridos bélicos,banda",DEL Records,0.668,0.758,5,-5.176,0,0.0332,0.483,0.0000189,0.0837,0.834,147.989,3
spotify:track:4AdjpZoF0MaZw1rJfGFaLr,Dream of Mahjong,"Sungazer, Vol. 1",Sungazer,7/4/2014,151218,21,FALSE,,2023-06-07T02:15:35Z,"jazz fusion,nu jazz,math rock",676832 Records DK2,0.384,0.69,11,-9.361,0,0.208,0.282,0.085,0.252,0.522,89.492,4
spotify:track:5yR9u8QiOt8hJaddv32oo7,I Feel for You,I Feel for You,Chaka Khan,1984,343400,66,FALSE,,2023-06-01T20:33:11Z,,Rhino/Warner Records,0.698,0.912,11,-8.993,1,0.0675,0.0145,0.0225,0.279,0.797,124.917,4
spotify:track:4DR5MStkWtDYf17jBUOo0V,Little Green Bag,The Tarantino Connection,George Baker Selection,2/11/1997,195333,55,FALSE,,2023-06-01T20:27:29Z,nederpop,Universal Music Enterprises,0.706,0.609,7,-14.051,1,0.0322,0.0434,0.000892,0.0771,0.878,103.462,4
spotify:track:0k3znFeDe0kIfa40fEjG5E,Dance With Me,Jauz Presents: This Is Off The Deep End,Ship Wrek,7/26/2019,185714,0,FALSE,,2023-05-19T10:12:43Z,"stutter house,bass house",Bite This!,0.835,0.805,2,-4.518,0,0.0613,0.00478,0.0651,0.0567,0.837,126.027,4
spotify:track:5vGe8CScEs2x8KnxeaOCtG,Dance of the Cryptek,"Warhammer 40,000: Mechanicus (Original Soundtrack)",Guillaume David,2/19/2020,428000,0,FALSE,,2023-05-19T07:40:01Z,,Laced Records,0.179,0.459,11,-16.263,0,0.178,0.684,0.873,0.103,0.0523,172.665,3
spotify:track:0zv1grI5zKy2dxSu93unXc,Children of the Omnissiah,"Warhammer 40,000: Mechanicus (Original Soundtrack)",Guillaume David,2/19/2020,106804,0,FALSE,,2023-05-17T23:14:28Z,,Laced Records,0.119,0.126,9,-20.239,1,0.0343,0.55,0.904,0.108,0.0529,173.224,3
spotify:track:5le4sn0iMcnKU56bdmNzso,Everybody Loves The Sunshine,Everybody Loves The Sunshine (Reissue),Roy Ayers Ubiquity,5/12/1976,239666,68,FALSE,,2023-05-10T10:04:11Z,jazz funk,Universal Records,0.52,0.571,11,-10.326,0,0.036,0.168,0.00000514,0.17,0.701,161.051,3
spotify:track:6unIOeUaYgBZ8TgCWNGDPX,20190724,One Wayne G,Mac DeMarco,4/21/2023,70097,54,FALSE,,2023-05-10T09:46:50Z,"indie,lo-fi indie","Mac DeMarco, LLC",0.796,0.582,2,-13.002,1,0.0761,0.366,0.775,0.0613,0.96,109.264,4
spotify:track:3M6GAqPB1SCfzS4CUbo13p,BOSS - Radio Edit,Moog For Love,Disclosure,6/15/2016,285147,47,FALSE,,2023-05-09T20:27:00Z,house,Universal-Island Records Ltd.,0.781,0.639,11,-8.548,0,0.0546,0.00336,0.346,0.0349,0.604,126.02,4
spotify:track:3vegrQVpcg38k6D20s6TTm,Moonlight,Moonlight,Disclosure,8/20/2018,220258,42,FALSE,,2023-05-09T20:19:37Z,house,Universal-Island Records Ltd.,0.67,0.819,1,-6.309,1,0.0422,0.0108,0.712,0.235,0.243,116.045,4
spotify:track:29rBJWizgnVht4qXpHyDxh,Willing & Able,Caracal (Deluxe),Disclosure;Kwabs,9/25/2015,292759,49,FALSE,,2023-05-09T20:16:20Z,house,Universal-Island Records Ltd.,0.535,0.632,5,-6.884,0,0.754,0.254,0,0.104,0.941,199.833,4
spotify:track:0cuEVoN9dFzZZkiwpE3D0O,Watch Your Step (Harvey Sutherland Remix),ENERGY (Special Edition),Disclosure;Kelis;Harvey Sutherland,12/18/2020,230932,14,FALSE,,2023-05-09T19:59:58Z,"house,lo-fi house",Universal-Island Records Ltd.,0.832,0.598,4,-5.466,0,0.0796,0.244,0.00186,0.0926,0.771,123.019,4
